x,y,z,vector_magnitude
0.123144,-0.0838229,0.0181744,0.15007
0.0106522,-0.122796,-0.0388516,0.129235
0.0503726,-0.0905771,-0.0802919,0.131105
0.0237847,-0.108562,0.0589719,0.125814
0.0690838,-0.0941042,-0.0527474,0.128103
0.00815565,-0.0562642,0.0138002,0.0585032
0.00983733,-0.0512883,-0.0175642,0.0550977
-0.0211443,-0.030118,0.034966,0.0507622
-0.0195634,-0.0378908,-0.0302475,0.0522815
0.00489349,-0.0333628,-0.00413376,0.0339722
-0.00175348,-0.0240472,-0.0254334,0.0350457
0.0117336,-0.016232,0.0372308,0.0422763
0.0117935,-0.0290949,-0.050312,0.0593035
0.0174418,-0.0150837,0.0666001,0.0704792
0.005738,-0.00437586,-0.015219,0.0168431
0.0100845,0.0173695,-0.0530634,0.0567373
-0.00787567,0.00138582,0.0596225,0.0601563
-0.0222656,-0.00762388,-0.0233835,0.0331763
0.00636916,0.0221694,0.00414318,0.0234353
0.0143014,0.0305485,-0.0552885,0.0647654
0.0236169,0.0460472,0.0345597,0.0622292
-0.00775538,0.0508748,-0.012134,0.0528737
-0.0482517,0.0569338,-0.044708,0.086997
-0.016497,0.0449103,0.0677142,0.0829114
-0.00964298,0.0433415,-0.0450299,0.0632389
0.0117219,0.0558448,0.0514845,0.0768551
0.00532254,0.0515886,0.0491353,0.0714423
0.00673303,0.0531332,0.0114298,0.0547642
-0.0029315,0.0677811,-0.0954008,0.117065
0.0286323,0.0656698,0.0569372,0.0915105
0.0258214,0.0466288,0.0324318,0.0623924
0.00108922,0.0357007,-0.0217284,0.0418073
0.00827956,0.0360473,0.0218208,0.0429431
0.00279831,0.043663,-0.0201805,0.0481824
-0.00210929,0.0348588,0.00632477,0.0354907
0.0203313,0.0375421,0.023756,0.0488581
0.0126133,0.0220854,-0.0377362,0.045507
0.00150074,0.0226252,-0.0380194,0.0442677
0.0244617,0.0164335,0.0800211,0.085275
0.0112597,0.00360913,0.000693321,0.0118443
0.0242488,0.00761886,-0.0883964,0.0919781
0.0491073,-0.000502851,0.059974,0.0775155
0.0615894,-0.0082482,0.016479,0.0642872
0.0347816,-0.0045085,-0.0759176,0.0836275
0.039645,-0.00609215,0.0513824,0.0651843
0.0364103,0.00953416,0.000494182,0.0376411
0.0257074,0.00905386,-0.0730336,0.0779535
0.0439843,0.00585825,0.0794461,0.0909979
0.00110221,0.0117812,-0.051136,0.0524872
0.0297199,0.00195434,-0.00309759,0.0299447
0.041741,-0.000520863,0.0479035,0.06354
0.0374008,0.023523,-0.0994476,0.108821
0.0740446,-0.00202898,0.082404,0.110802
0.045042,-0.00415481,-0.00838834,0.0460044
0.0334144,0.00268716,-0.035134,0.0485607
0.0411282,0.0217992,0.0114433,0.0479342
0.0385252,0.0195619,0.0492209,0.0654947
0.0319859,0.0415176,-0.0457112,0.0695437
0.0145205,0.0351909,0.0123447,0.0400204
0.0610643,0.0336488,0.00724304,0.0700968
0.0788946,0.00521234,-0.0281076,0.0839141
0.0390403,0.0199149,0.0497398,0.0662933
0.0221882,0.0281853,0.021821,0.0419867
0.0173623,0.032392,-0.0457312,0.0586688
0.0247523,0.0294281,-0.0692692,0.0792269
0.0778767,0.0166172,0.117133,0.141637
0.0370491,0.0219039,-0.059513,0.0734453
0.0522536,0.0155197,0.0210488,0.0584325
0.0376688,0.0116361,-0.00315893,0.0395515
0.0608997,0.00727801,0.00922245,0.0620225
0.0396824,0.0019186,-0.0702053,0.080667
0.0324429,-0.000165056,0.0624165,0.0703448
0.0404536,0.0154016,-0.00829548,0.044074
0.0229792,0.00605372,-0.0178038,0.0296928
0.0599431,0.0109564,0.122218,0.136567
0.0576362,0.0112176,-0.149929,0.161017
0.0177289,0.00653709,-0.0295309,0.0350589
0.0575264,0.0365326,0.0857456,0.109527
-0.000967277,0.00846701,0.010455,0.0134883
0.0396993,0.0287866,-0.0839327,0.097208
0.0467704,0.00968942,0.109816,0.119754
0.0425982,0.0503149,-0.0613608,0.090063
-0.0146132,0.0193346,-0.0261312,0.03564
0.0241724,0.0493869,0.0545617,0.0774619
0.0182974,0.0174046,-0.09829,0.101482
0.0384496,0.0499697,-0.078813,0.10093
-0.0256327,0.0525175,0.127144,0.139932
0.0718233,0.0475953,0.0843576,0.120582
0.0294644,0.0132294,0.182676,0.185509
0.0191991,0.071664,-0.304598,0.313503
-0.00542732,0.0259711,0.0154602,0.0307078
0.0229058,0.0409417,0.14183,0.149388
0.00331661,0.0481364,-0.0860865,0.0986864
0.0242954,0.0344831,-0.000540435,0.0421858
0.024834,0.0287859,0.0566047,0.0681868
0.0386262,0.00607781,-0.061501,0.0728786
0.0474265,0.0199833,0.00236177,0.0515188
0.0432675,0.0118917,-0.0100671,0.0459873
0.0399486,-0.00341127,0.0996893,0.10745
0.0279076,-0.00172503,-0.149607,0.152198
0.0165805,-0.0205188,0.0438486,0.0511725
0.0597689,-0.0176322,0.0628842,0.0885304
0.00822924,-0.0285558,-0.0814644,0.0867157
0.052544,-0.0206626,-0.00228667,0.056507
0.0380394,-0.0210832,0.107735,0.116183
0.0451315,0.000779558,-0.135239,0.142573
0.0344721,-0.00826018,0.0518386,0.0627997
0.033492,-0.010561,0.00752825,0.0359155
0.0147078,-0.0115152,-0.0345992,0.0393195
0.0438975,-0.0151379,-0.00647551,0.0468836
0.0161676,0.000783581,0.0105234,0.0193067
0.0322281,0.0150784,0.0274607,0.0449455
0.0682334,-0.00703981,-0.0351312,0.0770685
0.0578954,-0.0231351,0.0490699,0.0793409
0.0204166,0.0211638,-0.0297205,0.0418097
0.000553209,-0.00260038,-0.0119188,0.0122117
0.055817,0.0123554,0.038015,0.0686537
0.0240818,0.00598022,-0.05486,0.0602106
0.0502635,0.00308356,0.0220152,0.05496
0.00668159,-0.0032947,0.00881225,0.0115393
0.0137991,0.00434095,-0.0539532,0.0558588
0.0249997,-0.013654,0.0918806,0.0961949
0.0310572,0.00495511,-0.0629137,0.0703366
0.037274,-0.0110847,0.00899839,0.0399148
0.0423097,-0.0118644,0.0508369,0.0671957
0.0241928,0.00697819,-0.0383734,0.0458966
-0.0166554,-0.0212231,-0.0997678,0.103351
0.0543992,-0.0209982,0.122509,0.135679
0.0257441,-0.0179313,-0.0153051,0.0349075
0.0558571,-0.00442895,-0.0334906,0.0652783
0.0316365,-0.0280335,0.0368973,0.0561084
0.0209133,-0.0165247,-0.0520483,0.0584761
0.0221707,-0.0412353,-0.00991839,0.0478567
0.0241639,-0.0260503,0.0369909,0.0512917
0.0457373,-0.0120467,0.0189291,0.0509445
0.0513375,-0.0297148,-0.0462627,0.0752247
0.0467447,-0.0160767,0.0489203,0.0695466
0.0519823,-0.0231837,-0.0319211,0.065258
0.021829,-0.0171466,-0.10641,0.109971
0.0300878,-0.030816,0.0981011,0.107139
0.028791,-0.0320223,0.0379356,0.0573887
0.0334582,-0.0210671,-0.081227,0.0903388
0.0162179,-0.033906,0.0110567,0.0391776
0.0634629,-0.00237424,0.054729,0.0838358
0.0285361,-0.00666913,-0.0305977,0.0423675
0.0578609,-0.0159911,-0.00273305,0.0600922
0.0774499,-0.0243347,-0.0209124,0.0838331
0.0662707,0.0115286,-0.0332441,0.0750326
0.0383474,0.00167032,0.031078,0.0493878
0.0374388,0.0243437,-0.0581709,0.0733357
0.0417973,0.00283808,0.0603691,0.0734813
0.0564771,0.0260448,0.0258631,0.0673565
0.0488662,0.0371459,-0.0447534,0.0759643
0.0304919,0.0312934,0.00767553,0.0443615
0.0569917,0.0291661,-0.0103494,0.0648523
0.0419169,0.0273712,0.0306811,0.0587157
0.0250011,0.0258981,0.0217276,0.0420458
0.0490744,0.0513698,-0.0427944,0.0829368
0.0270513,0.0356002,0.0528641,0.069237
0.0451151,0.0574376,-0.0214136,0.0761117
0.0613393,0.0288242,-0.0542619,0.0868199
0.11251,0.0286978,0.104687,0.156338
0.0208995,0.0473493,-0.0409995,0.066028
0.0443216,0.0397828,-0.0432113,0.0735819
0.0635647,-0.010359,-0.00621283,0.0647023
0.0673602,0.0288476,0.041375,0.0841515
0.0390658,0.0222518,0.0271619,0.0525267
0.0333866,0.0273229,-0.0489929,0.0652803
0.0192741,0.0290041,-0.00230992,0.0349008
0.0730012,0.0323133,-0.0271338,0.0843182
0.0350209,0.0283321,-0.0231551,0.050649
0.0634508,-0.000612587,0.0951398,0.114359
0.0167022,0.0288926,-0.238492,0.240815
-0.0271015,0.0351735,0.268065,0.271718
0.018142,0.0673214,0.363569,0.370194
0.152763,0.0425775,-0.382437,0.414014
0.0319649,-0.0455986,-0.307655,0.312654
0.149921,0.0220956,0.259134,0.300191
0.0390686,-0.00501611,0.287537,0.290222
-0.0715544,0.069345,-0.375219,0.388224
-0.0216865,0.0133951,-0.00642514,0.0262872
0.138474,0.0348108,0.159976,0.214427
0.0723618,0.0188009,-0.0072304,0.0751131
0.0456813,0.0113351,0.0288336,0.0551964
0.0254332,0.0246408,-0.0243084,0.0429525
0.0231958,0.0284947,-0.170985,0.174888
0.0664954,-0.00469779,0.172229,0.18468
0.0732752,0.0375318,-0.0541498,0.0985398
0.0206317,0.0356669,-0.0422845,0.0590405
0.0484898,0.0543509,0.0146866,0.0743033
0.0603856,0.0270366,0.0299934,0.072643
0.0469746,0.0202048,-0.0757333,0.0913804
0.0429999,0.0162155,0.153346,0.160084
0.0933615,0.0487001,-0.106996,0.150121
-0.00935223,0.0185938,0.0432199,0.0479703
0.103307,0.059354,-0.0129304,0.119844
0.0117485,0.0339045,0.0289556,0.0461082
0.0748435,0.0536114,-0.0803875,0.122221
0.0617734,0.0409632,0.0915436,0.117789
0.0514533,0.0528677,-0.0188704,0.076148
0.0458011,0.0508562,-0.0190353,0.0710383
0.033285,0.0492185,0.0470021,0.0757598
0.0939671,0.0663919,-0.0429925,0.122825
0.0710897,0.019741,-0.0224478,0.0771192
0.0178764,0.0574696,0.0237755,0.0647116
0.0178639,0.0405916,-0.0122145,0.0459999
0.0318028,0.0455379,0.0354567,0.0658961
0.062208,0.0591379,-0.0238726,0.08909
0.051807,0.0484176,-0.0478104,0.0855223
0.0705511,0.0423097,0.0784675,0.113687
0.0334238,0.016837,-0.0378192,0.0532065
0.0472352,0.03654,0.0286675,0.0662432
0.0595837,0.0441515,-0.00376272,0.0742545
0.0463585,0.0467565,-0.0198098,0.0687583
0.0535107,0.0423395,-0.0109349,0.0691057
0.0458008,0.0385927,0.00940526,0.0606265
0.0671248,0.0453994,0.0417732,0.0911693
0.0415799,0.0365878,-0.0139527,0.0571159
0.0485765,0.0267165,0.00196362,0.0554735
0.046998,0.0526308,-0.0302182,0.0767591
0.0246284,0.0478893,-0.00370282,0.0539783
0.070151,0.042065,0.0688497,0.106915
0.052477,0.027591,-0.0268983,0.0651047
0.0608421,0.0138219,0.00152093,0.0624109
0.0308057,0.0346451,-0.0480967,0.0668024
0.0321433,0.0181518,0.0720145,0.0809244
0.0358197,0.0300509,-0.0381624,0.0603529
0.0420144,0.0269467,0.0562709,0.075218
0.0674282,0.0346781,-0.0309923,0.0819124
0.0442534,-0.00987507,-0.122952,0.131046
0.117104,-0.0148782,0.0800925,0.142652
0.0160272,0.0237924,0.0302537,0.0416922
0.0168348,0.0429646,-0.0559593,0.0725315
0.0360548,0.0312368,0.0213526,0.0522649
0.0437837,0.0347275,-0.00721598,0.0563479
0.0804028,0.0311395,-0.0217608,0.0889258
0.0571713,0.0239643,0.0943283,0.112875
0.070656,0.0513367,-0.0791793,0.117886
0.0343682,0.0203665,-0.0203646,0.0448407
0.0587633,0.0461845,0.0344469,0.0822966
0.0559158,0.0362175,0.0304064,0.0732314
0.00185341,0.0606621,-3.43919e-05,0.0606904
0.0907195,0.039742,-0.076994,0.125449
0.0802073,0.0059374,0.147241,0.167775
0.0351267,0.0506322,-0.0866431,0.106323
0.0259308,0.035081,-0.0120612,0.0452609
0.0670891,0.0273542,0.0595528,0.0937856
0.0550692,0.0303598,-0.0909374,0.110562
0.065267,0.0295499,0.0121732,0.0726716
0.0878033,0.0072768,0.118777,0.147886
0.0687483,0.0270595,-0.0941208,0.119655
0.0341253,-0.00849832,-0.0223328,0.0416595
0.0973356,0.00649701,0.0625625,0.11589
0.0567169,-0.0113946,-0.0145087,0.0596419
0.0810609,-0.000989225,-0.0365672,0.0889326
0.0753632,0.0249429,-0.0948707,0.123702
0.0559227,-0.0187233,0.0471646,0.0755143
0.092162,0.0269036,0.0655697,0.116263
0.0273565,-0.029612,0.00614977,0.0407808
0.080678,0.0389607,-0.0501063,0.102652
0.0542629,-0.0140509,-0.00816572,0.0566443
0.128647,0.0368843,-0.0149451,0.134662
0.0441286,0.00950042,0.00860095,0.0459518
0.0845535,0.0322153,0.0693002,0.113972
0.0158471,0.0284563,-0.0285959,0.0433431
0.0588672,0.0130502,-0.0144923,0.0620135
0.0555157,0.0305185,0.0140727,0.0648954
0.0748448,0.0305873,0.0587901,0.099968
0.0854594,0.00963363,0.00199676,0.0860238
0.0715962,-0.000721999,-0.0819904,0.108853
0.0545085,0.0188329,0.0443823,0.0727712
0.0601197,-0.00870359,0.0173359,0.0631717
0.0303056,0.0174359,-0.0423188,0.0548938
0.041525,-0.00399911,0.0737542,0.0847349
0.0674053,0.0487779,-0.167275,0.186826
0.0444462,-0.0358644,0.0965361,0.112165
0.0754327,0.0394065,0.0508493,0.0991393
0.0017497,-0.00684728,-0.010757,0.0128709
0.0361591,0.0361468,0.0215297,0.0554761
0.114335,-0.0165472,-0.140746,0.182087
0.0710104,-0.0212681,0.094605,0.120187
0.0356081,0.02463,-0.020712,0.0479954
-0.0186391,0.0140014,-0.0298502,0.0378746
0.015284,0.0246235,-0.0107333,0.030905
0.0266145,0.0193443,0.0242798,0.0408906
0.0650787,0.00930459,0.0320798,0.07315
0.0203726,-0.0159131,-0.00400251,0.0261589
0.0490283,0.00226446,-0.0376779,0.061875
0.0132394,-0.00407365,0.0655977,0.0670443
0.0483892,0.00668363,-0.064155,0.0806353
0.0187618,0.00939886,0.0162932,0.0265671
0.0478419,0.00893873,-0.000443637,0.0486718
0.031649,-0.01896,0.0213004,0.0426011
0.0232095,0.00246955,-0.0158026,0.0281869
0.0149258,-0.013785,0.0029757,0.0205344
0.00875826,0.00792679,-0.0672568,0.0682863
0.0272652,-0.00746283,0.0787807,0.0836988
0.0341218,0.00267694,-0.0153362,0.0375055
0.0283789,-0.00290127,-0.0248332,0.0378215
-0.00323451,-0.0308734,0.0326639,0.0450617
0.00375875,-0.014013,0.0271483,0.0307819
0.0257077,-0.0159028,-0.027431,0.0408196
0.012768,0.00606686,-0.0693936,0.0708188
0.00899123,-0.0190936,0.040029,0.0452519
0.0062298,0.001636,-0.0401565,0.0406698
0.0154639,-0.0344847,0.0519481,0.0642412
0.0154967,-0.0218481,0.0253413,0.0368737
-0.000426626,-0.0216055,-0.144769,0.146373
0.0326942,-0.0216501,0.0101268,0.0404993
0.0493542,-0.0105645,0.074056,0.0896199
-0.00501606,-0.0274145,0.0885442,0.0928267
0.0380131,-0.00788744,-0.155636,0.160405
0.063234,-0.0617104,0.0827492,0.121054
0.093256,-0.0157978,0.0137721,0.0955821
0.0348715,-0.0275172,-0.0082621,0.0451827
0.0417655,-0.0102842,0.0155246,0.0457289
0.139535,-0.049059,-0.186151,0.237758
-0.00220727,-0.050341,0.1962,0.202567
0.037302,-0.0135581,-0.0217925,0.0452789
0.0379214,-0.0209227,-0.10039,0.109334
0.0453817,-0.00873242,0.0528674,0.0702191
0.032007,-0.00952656,-0.0166261,0.0373046
0.0613112,-0.0274612,0.0234764,0.0711641
0.0697753,0.00204957,-0.135584,0.152499
0.0486554,-0.0296652,-0.00284821,0.0570569
0.0809063,0.0248008,0.0899967,0.123533
0.0221709,0.0121772,0.0757209,0.0798341
0.0195347,0.020306,-0.0224109,0.0360025
0.0443425,0.0069079,-0.0896472,0.100253
0.070933,-0.0560854,0.180636,0.202006
0.00365873,0.0276281,-0.121487,0.124642
-0.0211718,-0.00948946,0.0224591,0.032291
0.120849,0.0541242,-0.104353,0.168593
0.0825221,-0.0455612,0.131924,0.162141
0.0785515,0.00685323,0.0319389,0.0850729
-0.0427544,-0.00681138,-0.142022,0.148474
-0.00247727,0.000222329,0.0370297,0.0371131
0.0653964,0.0175319,0.0273097,0.073006
-0.0251672,0.014618,-0.00238454,0.0292021
0.0217001,0.0123961,-0.0229681,0.0339425
0.034997,0.0398645,-0.0103856,0.054054
0.0166831,-0.0174008,0.047031,0.0528491
0.025875,0.0365825,0.00361007,0.0449536
0.00557724,0.0250946,-0.138789,0.14115
0.0233663,0.0157092,0.07005,0.0754968
0.0304587,0.0437991,-0.044453,0.0694418
0.00939778,-0.00630437,0.169882,0.170258
0.0627413,0.0510198,-0.125382,0.149198
-0.0143592,-0.0177695,-0.0178694,0.0290045
0.0514954,0.0264124,0.0386221,0.0695777
-0.0321891,0.0196743,0.107129,0.113578
0.0135513,0.0155579,-0.102033,0.104098
0.0506983,-0.0491582,-0.0161312,0.0724365
0.0103485,-0.0184917,0.0981791,0.10044
0.00146,0.0107881,-0.0694824,0.0703301
0.0030647,-0.0317139,0.0842144,0.0900402
0.0092029,0.0216269,-0.186089,0.187568
-0.0218094,-0.0478251,0.129301,0.139576
0.0670352,0.00672612,0.0202275,0.0703428
-0.00702312,-0.0576697,-0.0529541,0.0786082
0.0269564,-0.0106512,-0.0673142,0.0732891
0.00967504,-0.0321574,0.106584,0.111749
0.00844362,-0.0125146,0.0169392,0.0226903
0.0436603,-0.0309968,-0.128408,0.139124
0.0474298,-0.0334195,-0.0225174,0.0622373
0.0428144,-0.0244873,0.0178248,0.0524445
0.0149618,-0.0388269,0.124795,0.131549
-0.0116184,0.00150946,-0.101436,0.102111
0.0354012,-0.011583,0.00149083,0.0372778
0.0741165,0.00222826,0.0096966,0.0747813
0.0482908,-0.0289311,0.0195793,0.0596016
0.0216168,-0.0144813,-0.0270888,0.0375606
0.0197893,-0.0114564,-0.0306974,0.0382779
0.0262397,-0.015179,0.0840209,0.0893221
-2.0369e-05,-0.00488102,-0.0543171,0.054536
0.00230628,0.0164112,-0.150441,0.151352
0.0166483,0.00918127,0.141976,0.143243
0.0117325,0.00519232,0.127992,0.128633
0.0139977,0.00352208,-0.135157,0.135925
0.00546696,0.0043675,-0.00819635,0.010777
0.058302,-0.00609924,0.0712466,0.0922627
0.0159784,-0.00684097,0.0514992,0.0543533
0.0267247,-0.00541329,-0.1938,0.195708
0.00568747,-0.0331302,0.110029,0.115049
0.0514939,-0.000626963,0.0450907,0.0684484
-0.018305,-0.0152685,0.0581337,0.0628309
-0.0217574,0.0330374,-0.161361,0.16614
-0.0287169,0.0187732,0.0798664,0.0869237
0.0815761,0.0165107,-0.0494445,0.0968092
0.0197396,-0.0172902,0.0795273,0.0837448
-0.0115402,0.0424628,0.00850397,0.0448173
-0.040546,0.0291496,0.0024361,0.0499961
-0.00965204,0.0671433,-0.00564659,0.0680682
0.0243557,0.0330905,-0.0310958,0.051528
0.0613411,0.0578481,-0.0236675,0.0875745
-0.0300476,0.050156,-0.00763428,0.0589641
0.014865,0.0546027,0.0628477,0.084571
-0.0391391,0.0512399,0.0345022,0.0731286
0.00143147,0.0645286,-0.136309,0.150818
-0.0112388,0.0381782,0.0819329,0.0910872
0.00113077,0.023252,0.075671,0.0791709
0.0224716,0.0781686,-0.081496,0.115139
-0.00241787,-0.0307868,-0.00648278,0.0315547
0.0589847,0.0202861,-0.12614,0.14072
-0.0271741,-0.01682,0.136527,0.140218
0.0523674,0.0603683,0.0296468,0.0852386
-0.0158409,-0.0139441,-0.0445518,0.0492974
0.0719057,0.0205757,0.000309825,0.0747922
0.0169075,-0.00707904,-0.00717443,0.0196837
0.0431754,0.0066852,-0.0194442,0.0478213
0.0152369,0.00826012,-0.0293738,0.0341059
0.00546004,0.00224354,0.0123824,0.0137175
0.0108299,0.0177499,0.049388,0.0535865
-0.0538592,0.0216335,-0.0171363,0.0605184
0.00819564,0.00785239,-0.0859436,0.0866899
0.0437724,0.0172062,0.0758645,0.0892608
0.0258855,0.0307045,0.0200215,0.0448741
0.0163587,0.0280671,-0.0514543,0.0608516
-0.0088374,0.0234318,0.0148984,0.0291395
0.0262566,0.0234971,0.00662357,0.0358524
-0.0126839,-0.0143135,0.114289,0.115878
0.0368949,0.0477763,-0.17406,0.18423
0.0460153,-0.023005,0.063634,0.0818286
0.0394766,0.0403978,-0.0343203,0.0660929
0.0089625,-0.00388848,0.0822,0.0827785
-0.00278186,0.0238013,-0.026159,0.0354759
0.0102589,-0.0446471,-0.0627456,0.0776893
0.09114,-0.015133,-0.0900253,0.128996
0.0398137,-0.0433629,0.199165,0.207683
0.0489053,0.00739402,-0.0710127,0.0865402
0.00335304,-0.0296631,-0.00390184,0.0301059
0.00313884,-0.0125311,0.0115066,0.0172998
0.0271658,-0.0212978,-0.0348229,0.0490328
0.0480931,-0.0391885,0.0791988,0.100604
0.0492373,-0.0140818,-0.0959396,0.108752
0.0282497,-0.0239549,-0.0725515,0.0814592
0.0528089,-0.0263886,0.144163,0.155782
0.0203221,0.00457643,-0.0110243,0.0235684
0.000922929,-0.0241147,-0.0703153,0.0743412
0.0120897,0.00638375,-0.0849879,0.0860806
0.0190732,-0.0122082,0.156387,0.158018
0.0504215,0.00905043,0.0582545,0.0775747
0.0251388,0.000456773,-0.13515,0.137469
0.0600517,0.0259927,-0.0751289,0.0996302
0.0662246,-0.00902118,0.146786,0.161286
0.0373265,0.00378054,-0.0190558,0.0420795
0.0106138,-0.00965424,-0.0539794,0.0558537
0.0490463,0.0202584,0.00257432,0.0531279
0.0228329,0.0701445,-0.237234,0.248438
0.0153607,-0.0767808,0.359251,0.367686
0.0711073,0.0253651,-0.0607437,0.0968991
0.0069147,-0.0470251,-0.0726334,0.0868032
0.0801603,-0.0615309,0.00289869,0.101095
-0.098001,0.000252601,0.0709442,0.120985
-0.0251081,0.00154327,-0.132428,0.134796
0.0358071,-0.0322606,0.0399199,0.0625819
0.0384565,0.0179642,0.0261686,0.0498639
0.0572504,-0.0378539,-0.0283233,0.0742478
0.00926256,-0.0157049,-3.29614e-05,0.0182329
0.0388437,-0.0367794,0.0555525,0.077121
0.0229523,0.00116423,-0.0035674,0.0232571
0.0844546,-0.0560708,-0.110666,0.150078
0.0505132,-8.19936e-05,0.0269308,0.0572439
0.0193152,-0.00491339,0.0689437,0.0717666
0.110336,0.00661749,-0.0842775,0.138998
-0.00691446,-0.0146023,0.0204936,0.0260965
0.0255416,0.0183492,-0.0549264,0.0632928
0.0208506,-0.0184732,0.0903451,0.0945423
-0.00611356,8.37967e-05,0.000857592,0.00617399
0.00259972,-0.00177097,-0.0262222,0.0264102
-0.000882686,0.00415501,0.000808597,0.00432401
0.0189778,0.014067,0.0526231,0.0576821
0.0135341,0.00871941,-0.0436398,0.0465149
-0.0103865,0.0539277,-0.0969732,0.111445
0.0166319,0.000706397,0.127758,0.128838
-0.016216,0.04356,-0.0209183,0.0509707
-0.024349,0.0103777,-0.0416469,0.0493461
0.0178372,0.0258021,-0.0287091,0.042522
-0.0157698,0.0146615,0.146848,0.148419
0.0145497,0.0694162,-0.0499276,0.0867356
0.0142292,0.0289614,-0.0863593,0.0921909
0.0611125,0.00483801,-0.0437638,0.0753221
0.0290836,-0.00227103,0.129938,0.133173
0.00509579,0.0270481,-0.0265359,0.0382325
-0.0108749,-0.0164934,0.0214721,0.0291779
0.0104776,0.0166996,-0.035944,0.0409955
0.0033396,-0.0100495,-0.013633,0.0172628
0.0132734,0.0117005,0.0427327,0.0462512
0.0300734,-0.0204238,-0.0865043,0.0938325
0.0485329,-0.0361503,0.0740595,0.0956404
0.0428495,-0.0306636,-0.0213056,0.0568354
0.00663354,-0.0169173,-0.0500829,0.0532775
0.0304185,-0.0105128,0.0594702,0.0676204
0.0507839,-0.0316374,-0.0640597,0.087656
-0.00500764,0.0089208,0.00994062,0.0142644
0.0540022,-0.0193031,0.00265127,0.0574098
0.0223366,-0.00832961,0.0331073,0.0407971
0.00477798,0.00263536,-0.0134225,0.0144893
-0.0204455,0.0110392,0.00959283,0.0251377
0.0368237,0.0143506,-0.26659,0.269504
0.0229932,-0.00405314,0.123453,0.125641
0.047672,0.00332918,0.239695,0.244413
-0.00913568,0.0289363,-0.123695,0.127363
-0.074162,0.0334595,-0.160484,0.17993
-0.00333638,0.0249626,0.140278,0.142521
0.00156281,0.0521512,-0.0264826,0.0585109
-0.029869,0.0326768,-0.260966,0.264695
0.0212718,0.0615968,0.0843565,0.106596
0.0191739,-0.0631617,0.424806,0.429903
0.0375406,0.0832194,0.063168,0.111018
-0.120688,0.100953,-0.333736,0.368967
0.110781,-0.0270618,-0.057504,0.127717
0.02769,0.0240191,0.275221,0.277651
0.00922742,0.0231497,-0.0604789,0.0654122
0.00440076,0.00961208,-0.143448,0.143837
-0.0252243,0.0305008,0.0730706,0.0831016
-0.0114891,0.0320596,0.12826,0.132704
-0.0592521,0.0652214,-0.105768,0.137665
-0.04205,-0.00627923,-0.0567191,0.070885
0.0196523,0.0372276,-0.0186512,0.0460432
-0.00747996,0.00391595,0.02998,0.0311462
0.0290436,0.0342763,0.0659804,0.0798237
0.00161982,0.007716,-0.0331389,0.0340638
-0.0324639,0.0144527,-0.0160559,0.0389946
-0.00749097,0.0116351,-0.0143425,0.0199298
0.000680445,0.0119694,0.017147,0.0209225
0.0660411,0.00408439,-0.0679544,0.0948468
0.0781677,-0.00512123,0.0511693,0.0935667
0.0232829,0.0155932,0.0526468,0.05964
-0.00425129,0.0312087,-0.0951768,0.100253
0.0240984,-0.0121868,-0.00490403,0.0274463
-0.00475387,0.00560992,0.0779203,0.0782664
0.0401726,0.0392175,-0.0993192,0.114088
0.00502049,0.0198491,0.0677839,0.0708085
0.00346519,0.0410938,-0.0274323,0.0495302
0.0184252,0.0273056,0.0629778,0.0710724
-0.0250774,0.0393483,-0.00287116,0.0467484
-0.0507999,0.0216313,-0.0690836,0.0884369
0.102243,0.0139746,-0.0694153,0.124368
0.00126211,-0.0134683,0.23759,0.237975
-0.0103552,0.0227298,-0.137528,0.139778
-0.0699959,0.00368612,-0.0133165,0.0713467
0.00836559,0.00242013,-0.0337853,0.0348896
0.0186065,-0.0012994,0.000541627,0.0186597
0.0304071,-0.0218864,0.0313601,0.0488576
0.0200177,-0.00630328,0.0154411,0.0260551
0.0255508,-0.0262205,-0.0275183,0.0457997
0.0198203,-0.022338,0.0530653,0.0608913
0.0418406,-0.0248494,0.00481659,0.0489012
0.046186,-0.0478561,-0.0327731,0.0741446
0.0775723,-0.0214334,-0.11895,0.143618
0.102605,-0.0844589,0.16107,0.208817
0.0452066,-0.0468558,-0.0544914,0.0849024
0.0310339,-0.0624197,-0.0214175,0.0729248
0.0668277,-0.019422,-0.0606586,0.092318
0.0150427,-0.0580643,0.0676395,0.0904038
0.0547026,-0.0317273,-0.000113487,0.0632378
0.00963928,-0.0316557,-0.044485,0.0554429
0.0628684,-0.0165216,-0.0763873,0.100302
0.0515822,-0.00720597,0.00513196,0.0523353
0.048561,0.00949907,-0.10543,0.116464
-0.00727469,0.00521629,0.184093,0.184311
-0.108358,-0.00484417,0.186139,0.215436
-0.065485,0.0273943,-0.189102,0.201985
0.0120099,-0.0139401,-0.0734971,0.0757653
0.0710928,-0.00149328,0.139468,0.15655
0.0323425,-0.0190203,0.213868,0.217134
0.0958999,0.00486344,-0.10404,0.14158
-0.0493986,0.00893724,-0.219233,0.224907
0.0343882,-0.0145057,0.00177175,0.0373644
-0.00562005,0.0455486,0.232715,0.237198
0.102928,0.0363422,-0.265943,0.287472
-0.0210102,-0.0333134,0.0793638,0.0885992
0.0581447,0.0722148,0.0282013,0.0969077
-0.0214178,-0.0197975,0.106664,0.11058
-0.0150244,0.0452113,-0.156406,0.163501
